year,exporter,population,eci,dist_from_ccp,dist_from_cp
1979,COL,27113512.0,-0.012547698803246021,0.0,0.8081952365972452
1979,MTQ,0.0,0.5415058732032776,0.0,0.4154471198888428
1979,SAU,9179621.0,-1.736411213874817,4.551458834010302,0.3245478330175214
1979,TTO,1069202.0,-0.13805986940860748,0.0,0.48897195771131685
1979,COG,1787129.0,-1.6187466382980347,0.0,0.6468872101658193
1979,HUN,10704152.0,0.7858706712722778,0.0,1.4291744258689258
1979,JAM,2132690.0,0.1096397340297699,0.0,0.5892571376743213
1979,MDG,8469672.0,-1.2332607507705688,0.0,0.7966208696758975
1979,GLP,0.0,0.06570418924093246,0.0,0.6589950067450053
1979,NCL,138500.0,-0.5227516293525696,0.0,0.34298510217076406
1979,NER,5818506.0,-1.0019949674606323,0.0,0.4870955738872212
1979,SDN,14002303.0,-1.2037607431411743,0.0,0.9111775671482902
1979,VUT,112580.0,-1.0972559452056885,0.0,0.3919714499511196
1979,BLZ,141305.0,0.35987070202827454,0.0,0.6484078232756095
1979,BRN,187656.0,-1.7081341743469238,0.0,0.22175920631801951
1979,ETH,34590224.0,-1.098305106163025,0.0,0.8468895084615309
1979,GAB,711533.0,-1.3005969524383545,0.0,0.4180567710575855
1979,GUF,0.0,1.202831745147705,0.0,0.4644865179326804
1979,LBY,3096729.0,-0.8626902103424072,0.25943684841897025,0.1608146196174528
1979,NIC,3157355.0,0.014437304809689522,0.0,0.7246559806063531
1979,OMN,1091853.0,-0.24169988930225372,0.0,0.43771377524051813
1979,POL,35247216.0,1.1648378372192383,0.0,2.0925525225867334
1979,ROU,22090488.0,0.7870396971702576,0.0,1.6286886717674522
1979,RWA,4968074.0,-1.414061427116394,0.0,0.33648997172466955
1979,AUS,14514000.0,0.14125573635101318,2.8893873980663627,1.6930557056051168
1979,MLT,313342.0,1.008913516998291,0.0,0.7745709007912835
1979,AUT,7549425.0,1.9379931688308716,0.7684322961038537,2.731104067077644
1979,CYP,680011.0,0.31443923711776733,0.0,0.8766976689739177
1979,FIN,4764690.0,1.6026816368103027,0.2741685798218026,1.9407560614888275
1979,JOR,2299655.0,0.7236019372940063,0.0,1.1713550837997886
1979,KWT,1299683.0,-0.15195374190807343,1.0030089898929535,0.531114713668738
1979,MAR,19543348.0,-0.28863921761512756,0.0,0.7961142168246367
1979,MEX,67709688.0,0.5634472966194153,0.35152549589452536,1.3006624284164583
1979,NOR,4072517.0,1.2582919597625732,0.956474788914329,1.7365685916044387
1979,PER,16924752.0,-0.003034078050404787,0.0,0.8374048413381213
1979,TUN,6205212.0,-0.27467092871665955,0.0,0.8001644207438038
1979,ZAF,28360820.0,-0.08084223419427872,0.21657379202974683,1.0813870376218386
1979,BGD,79236776.0,-0.7691781520843506,0.0,0.6451085449920732
1979,CHN,969004992.0,0.3450080454349518,0.2746486197995344,1.5458781742036238
1979,ECU,7772653.0,-0.8717827796936035,0.0,0.650873562696997
1979,HKG,4929700.0,1.0674962997436523,1.3641149268137107,1.6346608821934314
1979,KOR,37534236.0,0.96121746301651,1.2308725498138742,1.5808760393236123
1979,SYR,8625690.0,-0.3401239216327667,0.0,0.6871160572984069
1979,TWN,0.0,1.016731858253479,1.8566317862051223,1.8054124876003104
1979,BFA,6671656.0,-0.011056660674512386,0.0,0.6201813871373424
1979,ESP,37191328.0,1.29423189163208,3.0627039579939033,2.4193800604570206
1979,ISR,3786000.0,1.0457758903503418,0.0,1.5943891384435347
1979,KEN,15662852.0,-0.26244768500328064,0.0,1.07353055406297
1979,NZL,3109000.0,0.3462196886539459,0.0,1.3011342947564082
1979,PAN,1931389.0,0.753364622592926,0.0,1.0790876055569736
1979,SEN,5448110.0,-0.3526100218296051,0.0,0.7576859924933281
1979,TGO,2642846.0,-0.6195788383483887,0.0,0.5671963371781917
1979,BEL,9848382.0,1.6417524814605713,3.373347208267082,2.4834764631422273
1979,BEN,3618526.0,-0.25971147418022156,0.0,0.7134652491960468
1979,BHS,206032.0,0.2094469964504242,0.0,0.17901076631304919
1979,BRA,118342624.0,0.1656021922826767,1.9080036083829306,1.7680124938504793
1979,CAN,24277000.0,0.8930447697639465,4.670407519231731,2.0597472993030728
1979,CHE,6294365.0,2.3406684398651123,2.968782833110215,2.472906572161567
1979,CIV,7934279.0,-1.218062162399292,0.0,1.0052128082822218
1979,CMR,8364835.0,-1.1887295246124268,0.0,1.082793662013944
1979,COD,25661884.0,-1.3168609142303467,0.0,0.6099950527629677
1979,DEU,78126352.0,2.3083648681640625,4.824848427481807,2.7828100617351295
1979,DNK,5116801.0,1.6526353359222412,1.4881300319547526,2.1077282370082964
1979,FRA,55130592.0,1.8968663215637207,11.43773032220528,2.717347758373667
1979,GBR,56246952.0,2.100712776184082,9.103091305299603,2.6997496625951443
1979,GHA,10550777.0,-1.4663511514663696,0.0,0.6291009402122913
1979,GTM,7106145.0,0.17538025975227356,0.0,0.8702628091509952
1979,HND,3566665.0,-0.5543868541717529,0.0,0.8210288705990708
1979,IDN,144053520.0,-1.6689519882202148,1.0973215371029024,1.1129630316139154
1979,IRL,3373750.0,1.3100389242172241,0.0,1.984946539503597
1979,ITA,56317748.0,1.8389718532562256,4.862248273856271,2.7500472263292175
1979,JPN,115870000.0,2.4330668449401855,3.601671999384218,2.6318930771820828
1979,LBN,2602566.0,0.6471719741821289,0.0,1.3583722703531858
1979,LBR,1826881.0,-1.1797659397125244,0.0,0.5654567061502368
1979,LKA,14472000.0,-0.776088535785675,0.0,1.0580166304538794
1979,MYS,13460201.0,-0.37707918882369995,0.26500017468035775,0.9425017440079074
1979,NGA,71391288.0,-2.6466808319091797,0.566248233161506,0.6839170255430835
1979,NLD,14038270.0,1.522261142730713,3.1468291821995824,2.375959134415573
1979,PHL,46113996.0,-0.2129298597574234,0.0,0.877583499476633
1979,PNG,3213360.0,-2.0635623931884766,0.0,0.7845833151007793
1979,PRK,17235666.0,0.7062200307846069,0.0,0.9948631352170977
1979,PRT,9661265.0,0.914322018623352,0.0,1.6194223792803237
1979,PRY,3094482.0,-0.928692638874054,0.0,0.7316881532904922
1979,SGP,2383500.0,0.5484499931335449,0.4828227982195053,1.679070399999812
1979,SLE,3286179.0,-1.317254662513733,0.0,0.6722810107954185
1979,SWE,8293678.0,2.2080297470092773,3.251350206764467,2.4469898289167205
1979,THA,46412308.0,-0.15903715789318085,0.0,1.0104808047563096
1979,USA,225055008.0,1.7746230363845825,10.351218898027948,2.546621331957759
1980,AFG,13248370.0,-0.27646028995513916,0.0,0.6752090124642939
1980,AGO,8929900.0,-2.507641315460205,0.0,0.2919910667800151
1980,ALB,2671997.0,0.3398185670375824,0.0,0.6939174310750733
1980,AND,36067.0,1.154305100440979,0.0,0.401128317599939
1980,TCA,7519.0,0.4773842394351959,0.0,0.0947896792012157
1980,TLS,587563.0,0.1885390728712082,0.0,0.13105896849744827
1980,ESH,0.0,0.6600786447525024,0.0,0.14579508403639524
1980,BTN,409172.0,0.7310865521430969,0.0,0.1750377632532265
1980,MDV,158385.0,0.2963694632053375,0.0,0.2528458280010756
1980,KIR,59339.0,-0.4991772174835205,0.0,0.20172572734355768
1980,NRU,7488.0,-1.1062251329421997,0.0,0.026334887821193746
1980,ARE,1042384.0,-1.3145923614501953,0.41304219136529896,0.4441198270232579
1980,SHN,0.0,1.0905039310455322,0.0,0.12100972060233493
1980,TON,93007.0,-0.5863642692565918,0.0,0.39589746379521107
1980,CYM,16162.0,1.0397920608520508,0.0,0.22223792448268556
1980,VGB,11002.0,1.0362142324447632,0.0,0.16933897672323578
1980,MNG,1689622.0,0.22762826085090637,0.0,0.3818355317422385
1980,OMN,1154379.0,-0.45731106400489807,0.0,0.3197318078100382
1980,MLI,7090126.0,-0.6059088706970215,0.0,0.7601349636348765
1980,YEM,8120497.0,0.5376368165016174,0.0,0.7115921670822891
1980,KHM,6692107.0,1.233404517173767,0.0,0.3161914621720255
1980,LBY,3219466.0,-2.020381212234497,0.3652674355104153,0.15019102895043213
1980,TCD,4512042.0,-0.8320344686508179,0.0,0.3471709929230645
1980,FLK,0.0,0.1538560837507248,0.0,0.1481186358938436
1980,FRO,43514.0,0.3995002508163452,0.0,0.15751798966046635
1980,SYC,63261.0,0.8537164330482483,0.0,0.33290648363236963
1980,BHS,210661.0,0.48908355832099915,0.0,0.20878339673313387
1980,PYF,151708.0,0.053267206996679306,0.0,0.3149632125590515
1980,BMU,54670.0,1.3211169242858887,0.0,0.36478547837037617
1980,COK,0.0,0.07936474680900574,0.0,0.3556155759964572
1980,QAT,223775.0,-0.08706776797771454,0.0,0.0929999016686248
1980,GUF,0.0,-0.38277745246887207,0.0,0.42586640868353026
1980,ISL,228138.0,0.15573741495609283,0.0,0.46123378141770016
1980,ARG,28105888.0,0.23286296427249908,0.0,1.030961800195336
1980,ATG,73442.0,0.7917065620422363,0.0,0.2885816028733718
1980,BFA,6822843.0,-0.16823424398899078,0.0,0.6934271297249943
1980,BGD,81470864.0,-0.4304870665073395,0.0,0.6238893437386529
1980,BRB,252194.0,0.9101680517196655,0.0,0.6400828114178079
1980,GUY,780153.0,-0.24384236335754395,0.0,0.4600889735149331
1980,REU,0.0,-0.07488981634378433,0.0,0.4443946861077915
1980,SDN,14507468.0,-0.7396251559257507,0.0,0.907843068685417
1980,BLZ,144155.0,-0.12424926459789276,0.0,0.48853119936240186
1980,FJI,635255.0,-0.3342157006263733,0.0,0.703856280047439
1980,GRD,89005.0,0.04454059526324272,0.0,0.38258559098041944
1980,KNA,43210.0,0.229388028383255,0.0,0.4028495416845283
1980,LCA,117987.0,0.2534082233905792,0.0,0.46981566202951724
1980,UGA,12549540.0,-0.9020865559577942,0.0,0.3126788047778087
1980,VCT,100505.0,-0.08271292597055435,0.0,0.49023117568584906
1980,VIR,97000.0,0.8637388944625854,0.0,0.23098322738309013
1980,VUT,115632.0,-1.0214927196502686,0.0,0.38622655219392776
1980,WSM,155557.0,-0.526915967464447,0.0,0.49101791239478865
1980,BHR,359888.0,0.24527032673358917,0.0,0.29229475949377137
1980,CAF,2279821.0,-0.9502179622650146,0.0,0.5291378529303602
1980,DMA,75314.0,0.9037571549415588,0.0,0.4023943723847651
1980,GNQ,255325.0,-0.5597309470176697,0.0,0.20730695476121572
1980,JAM,2163045.0,0.08579657226800919,0.0,0.5880187498621546
1980,RWA,5140716.0,-0.8995540738105774,0.0,0.3385040169138617
1980,SPM,0.0,0.46220269799232483,0.0,0.2456502296238397
1980,COM,307829.0,-0.8538006544113159,0.0,0.40548995988848996
1980,CPV,286657.0,-0.10749808698892593,0.0,0.3152331817023054
1980,GMB,604369.0,-0.5374270677566528,0.0,0.604226973917104
1980,GNB,800854.0,-0.789599597454071,0.0,0.5052723767577071
1980,IRQ,13653356.0,-1.0457533597946167,0.8080909018623317,0.1848880641017522
1980,LBR,1888314.0,-1.0935664176940918,0.0,0.5867951996770094
1980,PNG,3304473.0,-1.8699232339859009,0.0,0.7463339606606312
1980,SLB,230607.0,-1.541125774383545,0.0,0.5360707735420698
1980,STP,94949.0,-0.4995640516281128,0.0,0.1772438735011441
1980,SUR,362777.0,-0.8123410940170288,0.0,0.6345460822848764
1980,ZMB,5889230.0,-0.8503351807594299,0.0,0.39131882452068895
1980,MAC,238118.0,0.4338639974594116,0.0,0.5479969505600781
1980,SLE,3365441.0,-1.46825110912323,0.0,0.641903719027019
1980,BRN,193949.0,-3.6721999645233154,0.0,0.21002810208558573
1980,DZA,19337716.0,-1.1350854635238647,0.11701610560645527,0.28019562378315277
1980,GIN,4511902.0,-2.5146706104278564,0.0,0.4020816803529762
1980,MMR,33369712.0,-0.6752488613128662,0.0,0.7233974284635658
1980,CYP,685406.0,0.5530175566673279,0.0,0.8966897167534806
1980,DJI,358960.0,0.38013261556625366,0.0,0.7050860993485096
1980,GHA,10802028.0,-1.3231064081192017,0.0,0.6634850579441107
1980,BOL,5589575.0,-0.5639833807945251,0.0,0.5473752854672032
1980,COG,1839935.0,-1.7852964401245117,0.0,0.5368849460367051
1980,MRT,1534085.0,-0.8368637561798096,0.0,0.27035156243912023
1980,GRL,50200.0,-0.5188639760017395,0.0,0.28495468664219215
1980,SOM,6359126.0,-0.8538627028465271,0.0,0.687794066002091
1980,BDI,4116817.0,-1.12000572681427,0.0,0.38479897735771496
1980,CUB,9835177.0,-0.23363128304481506,0.0,0.3832054921862286
1980,GIB,30272.0,1.2194901704788208,0.0,0.782409310958904
1980,GLP,0.0,0.6495344042778015,0.0,0.5639822551116432
1980,HUN,10711122.0,0.9619972705841064,0.0,1.6042715186406677
1980,TTO,1085308.0,-0.17612065374851227,0.0,0.4334820105885529
1980,VNM,53700000.0,-0.009624006226658821,0.0,0.6409545482877246
1980,KWT,1372318.0,0.06901898235082626,0.5524419265149906,0.6053722677678144
1980,MLT,316645.0,1.1223324537277222,0.0,0.828632247476185
1980,MTQ,0.0,0.2976802587509155,0.0,0.44563266999746654
1980,NCL,140050.0,-0.725372314453125,0.0,0.34976709498639624
1980,BEN,3717165.0,-0.24828286468982697,0.0,0.640266034010114
1980,CHL,11266226.0,-0.08838922530412674,0.0,0.621153467222692
1980,CIV,8293675.0,-1.2801964282989502,0.0,1.030247594357846
1980,CMR,8618354.0,-1.6331969499588013,0.0,0.9385644774829691
1980,CRI,2389310.0,0.5503031015396118,0.0,0.8012376196436399
1980,GTM,7283459.0,0.3328316807746887,0.0,0.9033545860202284
1980,JOR,2374422.0,0.8254196643829346,0.0,0.9975918306381469
1980,MSR,0.0,0.24296386539936066,0.0,0.5535619405134045
1980,NER,5988904.0,-0.6828306317329407,0.0,0.4820373107626003
1980,NGA,73460720.0,-2.574160099029541,0.4863907246492381,0.5963072578422697
1980,SEN,5592646.0,-0.046509288251399994,0.0,0.910481161419728
1980,SLV,4580704.0,0.4976408779621124,0.0,0.7602785079306221
1980,TUR,43975920.0,0.07053472101688385,0.0,0.8856258177015255
1980,URY,2915778.0,0.6562960147857666,0.0,1.0158979393169827
1980,COD,26357462.0,-1.0713698863983154,0.0,0.5816647009602622
1980,GRC,9642505.0,0.43870532512664795,0.0,1.102733296099651
1980,IRN,38668220.0,-1.0331180095672607,0.09288884884306964,0.5289280807246737
1980,MUS,966039.0,0.4469761550426483,0.0,0.5635028720495003
1980,MYS,13798125.0,-0.05663353577256203,0.18715023962328564,0.993782598564823
1980,PAN,1978578.0,0.7571927309036255,0.0,0.9490580814881197
1980,PER,17359120.0,-0.05653771385550499,0.0,0.7590703464803342
1980,POL,35574152.0,1.4636049270629883,0.2697509460751602,1.9253936663015918
1980,VEN,15343916.0,-1.1665576696395874,0.5159707397881593,0.2792107947028692
1980,AUS,14692000.0,0.21920964121818542,2.1796061248848595,1.7319833408787892
1980,ROU,22242652.0,0.9324710369110107,0.0,1.5598269428662523
1980,BGR,8861535.0,1.0681999921798706,0.0,1.5550501966015586
1980,CHE,6319408.0,2.0213260650634766,3.034140622499521,2.445576400347613
1980,FIN,4779535.0,1.4216694831848145,0.1782556810072164,2.0136578674474475
1980,IRL,3412800.0,1.2911564111709595,0.0,2.1357537027983198
1980,PRT,9766312.0,0.9165873527526855,0.0,1.5137929152669003
1980,TUN,6368167.0,0.1384221911430359,0.0,0.6584676305970483
1980,ZWE,7164172.0,-0.17677704989910126,0.0,0.5227432412531379
1980,AUT,7549433.0,1.7128604650497437,1.394701354793796,2.6286493729524576
1980,ECU,7976445.0,-0.8906639814376831,0.0,0.5491855189579735
1980,ESP,37491164.0,1.2184985876083374,2.3802962972464234,2.450259662787284
1980,KOR,38123776.0,1.048956036567688,0.9298985286893457,1.6411422235530813
1980,LBN,2605293.0,0.5761848092079163,0.0,1.331068405340569
1980,MEX,69360872.0,0.23410746455192566,0.8807783249770325,1.0737931565017824
1980,SAU,9740599.0,-2.4390175342559814,5.102670855188264,0.26219652718801917
1980,THA,47385324.0,0.0996391624212265,0.0,1.020318239867299
1980,TWN,0.0,1.0625568628311157,1.4127954627798456,1.8756152030065971
1980,CHN,981235008.0,0.5040229558944702,0.6623213529318366,1.5036903430686122
1980,DOM,5809269.0,-0.16194553673267365,0.0,0.6824227229683499
1980,EGY,44099144.0,-0.547052800655365,0.0,0.6984831021859901
1980,ETH,35264896.0,-0.9939895868301392,0.0,0.9037057181872051
1980,HKG,5063100.0,1.1589014530181885,1.5493217115541518,1.7004230286071749
1980,HND,3678286.0,-0.2744867205619812,0.0,0.8564378899314469
1980,HTI,5688836.0,0.3241758942604065,0.0,0.6944550077868126
1980,IDN,147490368.0,-1.5713764429092407,0.8454235621571162,1.1961776644167608
1980,IND,696783488.0,0.4525054693222046,0.0,1.4319116519737112
1980,KEN,16268990.0,-0.17529110610485077,0.0,1.0064942015287541
1980,LAO,3258144.0,0.004165098536759615,0.0,0.5890817167494499
1980,MDG,8716553.0,-1.233608603477478,0.0,0.8451086679845343
1980,MOZ,11848331.0,-0.4267932176589966,0.0,0.7808112220415142
1980,MWI,6163080.0,-0.3730393052101135,0.0,0.7180820014083458
1980,NIC,3249910.0,-0.009365343488752842,0.0,0.7299128189490484
1980,NPL,14902163.0,-0.32285213470458984,0.0,0.7744431855327106
1980,PAK,78068144.0,-0.01158040203154087,0.0,0.9053387180484993
1980,PHL,47396968.0,-0.12474018335342407,0.0,0.8635086564532976
1980,PRK,17472140.0,0.5832647681236267,0.0,0.9227386876889785
1980,SYR,8930774.0,-0.10146375000476837,0.0,0.7511153717847115
1980,TGO,2720839.0,-1.274295687675476,0.0,0.5526424269928023
1980,TZA,18683156.0,-0.6345983147621155,0.0,1.2414018447881956
1980,ZAF,29077144.0,0.10658760368824005,1.6110780530828308,1.3145802812866978
1980,GAB,729159.0,-1.5520472526550293,0.0,0.39890405850044663
1980,ISR,3878000.0,1.0826865434646606,0.0,1.7881270973666685
1980,JPN,116782000.0,2.1169748306274414,4.4801280253855635,2.7034783132466513
1980,LKA,14747000.0,-0.5289473533630371,0.0,1.0468797314838572
1980,SGP,2413945.0,0.49198031425476074,1.1214118750952835,1.5823290168727089
1980,BEL,9859242.0,1.5228655338287354,3.43734529813887,2.498455889192482
1980,BRA,121159760.0,0.4012743830680847,1.730009580210801,2.0290950692091156
1980,CAN,24593000.0,0.756543755531311,4.5174830773879,1.9990893245062182
1980,COL,27737900.0,0.22632978856563568,0.0,0.7970316361784502
1980,DEU,78288576.0,2.034820795059204,4.470789270089299,2.7585182618504653
1980,DNK,5123027.0,1.4884870052337646,1.0178027846803772,2.1144211236714057
1980,FRA,55340784.0,1.6533820629119873,11.348300728912452,2.6991243732945214
1980,GBR,56314216.0,1.8942532539367676,7.483677275484062,2.647355001835381
1980,ITA,56433884.0,1.6943140029907227,4.833959165156599,2.6874342999606085
1980,MAR,20019848.0,-0.12758465111255646,0.0,0.7760423264240673
1980,NLD,14149800.0,1.3251450061798096,3.3941524371682363,2.3724006245571228
1980,NOR,4085620.0,1.2429991960525513,1.4377043055011385,1.5818462377344689
1980,NZL,3112900.0,0.4550402760505676,0.0,1.3886430076507
1980,PRY,3180630.0,-0.7875605225563049,0.0,0.7746527219866403
1980,SWE,8310531.0,1.9226577281951904,3.0566804871976467,2.5490508545569956
1980,USA,227224992.0,1.5776374340057373,11.4902693537082,2.4847532992508876
1981,AFG,13053954.0,-0.4390069842338562,0.0,0.7792376771176004
1981,AGO,9244507.0,-1.9940012693405151,0.0,0.2581511074212106
1981,ALB,2726056.0,-0.05076456815004349,0.0,0.6264006683867724
1981,AND,37500.0,1.3598589897155762,0.0,1.0526350069711334
1981,TCA,7858.0,0.31149426102638245,0.0,0.14527117491445685
1981,TLS,591005.0,0.17199665307998657,0.0,0.17058923259624192
1981,PYF,156243.0,0.2845920920372009,0.0,0.34107341421743465
1981,ARE,1120900.0,-1.3606032133102417,0.4213673328309638,0.5074446439112202
1981,SHN,0.0,0.5246576070785522,0.0,0.21519443088648016
1981,GRD,90572.0,-0.07727520167827606,0.0,0.47129385200969376
1981,BLZ,147566.0,-0.4274846911430359,0.0,0.48668762503303764
1981,COM,317606.0,-0.3595772981643677,0.0,0.2784932202630666
1981,NRU,7597.0,-0.25551167130470276,0.0,0.04509410012369772
1981,VGB,11315.0,0.6672459840774536,0.0,0.1699131096434303
1981,UGA,12930209.0,-1.6682589054107666,0.0,0.4248721004033262
1981,DMA,75375.0,0.2483389675617218,0.0,0.3968935511540638
1981,GUF,0.0,-0.19628436863422394,0.0,0.4399373419532365
1981,ATG,73066.0,0.6942669153213501,0.0,0.289566909199383
1981,FLK,0.0,0.6457738280296326,0.0,0.16317186088453234
1981,GNQ,270063.0,-1.280407428741455,0.0,0.3122006688807147
1981,CYM,16789.0,0.228695809841156,0.0,0.33714132744990716
1981,DJI,374937.0,0.46762314438819885,0.0,0.6764840181899585
1981,BMU,55050.0,1.4106948375701904,0.0,0.4134371768197044
1981,BRN,200085.0,-4.013281345367432,0.0,0.27034691839881686
1981,TCD,4610167.0,-1.0417348146438599,0.0,0.32891552317631595
1981,ARG,28543364.0,0.08818746358156204,0.004340275455054452,0.951523199510364
1981,FRO,43917.0,0.040118105709552765,0.0,0.19855812688358596
1981,COK,0.0,-0.0363929383456707,0.0,0.3612730693860474
1981,SYC,64035.0,0.2214323729276657,0.0,0.4305959102642685
1981,TON,93453.0,-0.9742555022239685,0.0,0.37771756213340846
1981,WSM,156428.0,-0.5486270785331726,0.0,0.5464965396792066
1981,GMB,625411.0,-0.4952429234981537,0.0,0.5761290700104559
1981,STP,96950.0,-0.15472134947776794,0.0,0.16367191657745578
1981,CPV,291602.0,0.8788661360740662,0.0,0.26091830535451965
1981,SPM,0.0,0.4154503047466278,0.0,0.262252454089235
1981,CUB,9884213.0,-0.33730143308639526,0.0,0.37081267964588654
1981,LAO,3323377.0,-0.07567659020423889,0.0,0.5705730237958214
1981,SDN,15027270.0,-1.0297465324401855,0.0,0.8656957652416992
1981,HTI,5818671.0,0.3661775290966034,0.0,0.6272660144041089
1981,KHM,6748193.0,1.1507471799850464,0.0,0.3060727089148477
1981,MNG,1733475.0,0.12491504848003387,0.0,0.4157073070646475
1981,VCT,101379.0,-0.24981290102005005,0.0,0.5268862550568642
1981,YEM,8434017.0,0.823692262172699,0.0,0.4311991537634968
1981,GIB,30334.0,1.8192640542984009,0.0,0.7901642284726546
1981,ZWE,7431940.0,-0.5192310214042664,0.0,0.609964134291105
1981,BDI,4223195.0,-0.8872138857841492,0.0,0.4055501522695768
1981,BOL,5711599.0,-0.3249127268791199,0.0,0.5515787844471901
1981,ESH,0.0,0.10624197125434875,0.0,0.20293391532572919
1981,GAB,747587.0,-1.9479376077651978,0.0,0.41977972552660175
1981,GNB,814507.0,-0.6268203854560852,0.0,0.44512813331463613
1981,GRL,51000.0,-0.10465720295906067,0.0,0.2967732957455623
1981,KNA,42976.0,0.2948986291885376,0.0,0.46633640440495117
1981,REU,0.0,0.2041805386543274,0.0,0.48968668270842713
1981,RWA,5315032.0,-1.3188979625701904,0.0,0.388274571667729
1981,ZMB,6094206.0,-0.9690823554992676,0.0,0.34290636692196247
1981,ISL,230755.0,0.07012180238962173,0.0,0.5143391488476994
1981,NER,6164006.0,-0.3517875373363495,0.0,0.4801833987440257
1981,BTN,420380.0,0.374043345451355,0.0,0.20146384996743638
1981,KIR,60133.0,-0.5220692753791809,0.0,0.2745455550697628
1981,MDV,163935.0,0.4509258568286896,0.0,0.2575407853173469
1981,SLB,238479.0,-1.1410168409347534,0.0,0.529826684227961
1981,VUT,118580.0,-0.6259113550186157,0.0,0.3555447535413636
1981,BEN,3820128.0,-0.32387614250183105,0.0,0.7018834679746621
1981,GIN,4589784.0,-2.2825536727905273,0.0,0.46985481598749396
1981,SLE,3445277.0,-1.116158366203308,0.0,0.8646155636442063
1981,COG,1894676.0,-2.3657820224761963,0.0,0.4847343126883558
1981,DOM,5943591.0,-0.2029104381799698,0.0,0.6182291937460013
1981,EGY,45216504.0,-0.5941336154937744,0.0,0.5624333999090235
1981,GUY,781732.0,-0.06538863480091095,0.0,0.5912676499350993
1981,IRN,40217628.0,-1.2759332656860352,0.0,0.37021959033267426
1981,PRY,3271456.0,-0.8574225902557373,0.0,0.9210725350146031
1981,SUR,363325.0,-0.9711912870407104,0.0,0.5765259052861681
1981,TZA,19277108.0,-0.9319794178009033,0.0,1.1225247789303217
1981,BHS,215396.0,0.9981163740158081,0.0,0.19803945327961164
1981,ETH,36120288.0,-0.6111286878585815,0.0,0.7694527915291914
1981,KWT,1442991.0,0.13283705711364746,0.3684214270841604,0.6889139894619856
1981,MWI,6327569.0,-0.469692587852478,0.0,0.7121541711434206
1981,NIC,3342669.0,-0.19621644914150238,0.0,0.7205391450732567
1981,NPL,15249010.0,-0.2065400332212448,0.0,0.7637464082893325
1981,QAT,248144.0,0.0764320120215416,0.0,0.09385838324485207
1981,VNM,54722000.0,-0.12041425704956055,0.0,0.7142910925512312
1981,BHR,374120.0,-0.3145581781864166,0.0,0.253619269268403
1981,GHA,11117605.0,-1.4881142377853394,0.0,0.7430854924051186
1981,IRQ,14046540.0,0.004811359103769064,0.02631620452826836,0.194562203631697
1981,MDG,8971345.0,-1.1728671789169312,0.0,0.779442723183356
1981,MMR,34139128.0,-0.7677239179611206,0.0,0.8038458938968666
1981,MOZ,12133074.0,-0.6156182885169983,0.0,0.562331790017197
1981,OMN,1220587.0,-0.37971508502960205,0.0,0.31920718020212113
1981,BRB,253080.0,0.9624292850494385,0.0,0.7453702881026483
1981,CMR,8883016.0,-1.9563963413238525,0.0,0.9731376264460547
1981,FJI,650955.0,-0.3633024990558624,0.0,0.7822877197759062
1981,MLT,318982.0,1.2262336015701294,0.0,0.7271319461739492
1981,PRK,17731230.0,0.7723879218101501,0.0,1.076986895787928
1981,TGO,2812039.0,-0.8738917112350464,0.0,0.6991993188308027
1981,URY,2935036.0,0.538086473941803,0.0,1.0190957700864907
1981,JOR,2461193.0,0.8861088752746582,0.0,0.8057166137464885
1981,NGA,75482552.0,-2.396578311920166,0.3892441492752453,0.6306759854191518
1981,PAK,80696944.0,0.008127481676638126,0.0,0.8065089005678425
1981,BFA,6985160.0,-0.01700240559875965,0.0,0.582539107561752
1981,CAF,2346797.0,-1.0793994665145874,0.0,0.516136673921856
1981,DZA,19943664.0,-1.591886043548584,0.1279224588231351,0.16672532283990604
1981,JAM,2197583.0,0.17903317511081696,0.0,0.593861820779364
1981,MLI,7234303.0,-0.5549802184104919,0.0,0.6382808929800465
1981,MTQ,0.0,0.22011104226112366,0.0,0.3779836888153164
1981,AUS,14927000.0,0.098234623670578,1.9102224233655134,1.5136323651102834
1981,COD,27039468.0,-1.4023380279541016,0.0,0.6808417824259512
1981,COL,28375992.0,0.4534547030925751,0.0,0.8725912028253786
1981,CRI,2454129.0,0.44168928265571594,0.0,0.7958440278141082
1981,GLP,0.0,0.44174087047576904,0.0,0.5319604730012957
1981,GTM,7466488.0,0.2776947021484375,0.0,0.8916580999349387
1981,HND,3792938.0,-0.35607922077178955,0.0,0.8664257478441953
1981,IDN,150978848.0,-1.730320930480957,0.841881298326409,1.1967132501416475
1981,LBY,3347781.0,-2.1919233798980713,0.23794718680845953,0.14416947465133767
1981,LCA,119594.0,0.44076693058013916,0.0,0.5138970379938367
1981,NCL,142650.0,-0.5602962374687195,0.0,0.3552109084479744
1981,PNG,3398469.0,-1.5993338823318481,0.0,0.8235848195915498
1981,POL,35898588.0,1.4821126461029053,0.011986789797925996,1.7819177583408272
1981,SEN,5750338.0,0.02374640479683876,0.0,0.8426232134422731
1981,SLV,4655364.0,0.5267831087112427,0.0,0.7418396485164392
1981,VEN,15761799.0,-0.5666152238845825,0.48713070163274713,0.26814695328218213
1981,BGD,83721264.0,-0.5655581951141357,0.0,0.610074100449633
1981,HUN,10711848.0,0.9493560194969177,0.0,1.5691947679206208
1981,MSR,0.0,0.4495733678340912,0.0,0.6378897577080729
